name,description,url,downloads,owners,owners_urls
absl-py,"Abseil Python Common Libraries, see https://github.com/abseil/abseil-py.",https://pypi.org/project/absl-py/,19432363,"abseil_python,google_opensource","https://pypi.org/user/abseil_python/,https://pypi.org/user/google_opensource/"
iniconfig,iniconfig: brain-dead simple config-ini parsing,https://pypi.org/project/iniconfig/,18605629,"hpk,ronny","https://pypi.org/user/hpk/,https://pypi.org/user/ronny/"
prompt-toolkit,Library for building powerful interactive command lines in Python,https://pypi.org/project/prompt-toolkit/,19366231,jonathan.slenders,https://pypi.org/user/jonathan.slenders/
distlib,Distribution utilities,https://pypi.org/project/distlib/,18373239,vsajip,https://pypi.org/user/vsajip/
ipykernel,IPython Kernel for Jupyter,https://pypi.org/project/ipykernel/,18283890,"bgranger,blink1073,fperez,ivanov,Kyle.Kelley,mbussonn,minrk,Sylvain.Corlay,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/fperez/,https://pypi.org/user/ivanov/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/Sylvain.Corlay/,https://pypi.org/user/takowl/"
beautifulsoup4,Screen-scraping library,https://pypi.org/project/beautifulsoup4/,18145117,leonard,https://pypi.org/user/leonard/
bleach,An easy safelist-based HTML-sanitizing tool.,https://pypi.org/project/bleach/,18144144,"gguthe-moz,willhelm","https://pypi.org/user/gguthe-moz/,https://pypi.org/user/willhelm/"
tornado,"Tornado is a Python web framework and asynchronous networking library, originally developed at FriendFeed.",https://pypi.org/project/tornado/,17753805,"Ben.Darnell,emptysquare","https://pypi.org/user/Ben.Darnell/,https://pypi.org/user/emptysquare/"
traitlets,Traitlets Python configuration system,https://pypi.org/project/traitlets/,17719168,"bgranger,blink1073,fperez,Jonathan.Frederic,kevin-bates,Kyle.Kelley,mbussonn,minrk,rmorshea,Sylvain.Corlay,takowl,zsailer","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/fperez/,https://pypi.org/user/Jonathan.Frederic/,https://pypi.org/user/kevin-bates/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/rmorshea/,https://pypi.org/user/Sylvain.Corlay/,https://pypi.org/user/takowl/,https://pypi.org/user/zsailer/"
requests-toolbelt,A utility belt for advanced users of python-requests,https://pypi.org/project/requests-toolbelt/,17367716,graffatcolmingov,https://pypi.org/user/graffatcolmingov/
entrypoints,Discover and load entry points from installed packages.,https://pypi.org/project/entrypoints/,17389383,takowl,https://pypi.org/user/takowl/
google-crc32c,A python wrapper of the C library 'Google CRC32C',https://pypi.org/project/google-crc32c/,17332142,"gcloudpypi,google_opensource","https://pypi.org/user/gcloudpypi/,https://pypi.org/user/google_opensource/"
psycopg2-binary,psycopg2 - Python-PostgreSQL Database Adapter,https://pypi.org/project/psycopg2-binary/,16812146,piro,https://pypi.org/user/piro/
configparser,Updated configparser from Python 3.8 for Python 2.6+.,https://pypi.org/project/configparser/,16948495,"ambv,jaraco","https://pypi.org/user/ambv/,https://pypi.org/user/jaraco/"
jedi,An autocompletion tool for Python that can be used for text editors.,https://pypi.org/project/jedi/,16665663,David.Halter,https://pypi.org/user/David.Halter/
parso,A Python Parser,https://pypi.org/project/parso/,16615345,David.Halter,https://pypi.org/user/David.Halter/
paramiko,SSH2 protocol library,https://pypi.org/project/paramiko/,16578254,bitprophet,https://pypi.org/user/bitprophet/
pickleshare,Tiny 'shelve'-like database with concurrency support,https://pypi.org/project/pickleshare/,16445450,"mbussonn,minrk,takowl,vivainio","https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/takowl/,https://pypi.org/user/vivainio/"
adal,"Note: This library is already replaced by MSAL Python, available here: https://pypi.org/project/msal/ .ADAL Python remains available here as a legacy. The ADAL for Python library makes it easy for python application to authenticate to Azure Active Directory (AAD) in order to access AAD protected web resources.",https://pypi.org/project/adal/,17409908,"microsoft,nugetaad","https://pypi.org/user/microsoft/,https://pypi.org/user/nugetaad/"
PyNaCl,Python binding to the Networking and Cryptography (NaCl) library,https://pypi.org/project/PyNaCl/,17276978,"alexgaynor,dstufft,reaperhulk","https://pypi.org/user/alexgaynor/,https://pypi.org/user/dstufft/,https://pypi.org/user/reaperhulk/"
databricks-cli,A command line interface for Databricks,https://pypi.org/project/databricks-cli/,16820256,"a-cong,andrewmchen,bogdan.ghita,databricks,ege.elgun,ericwang,mengxr,mukulmurthy,potcharapol-databricks,smurching,sushi1998db,tomas.nykodym","https://pypi.org/user/a-cong/,https://pypi.org/user/andrewmchen/,https://pypi.org/user/bogdan.ghita/,https://pypi.org/user/databricks/,https://pypi.org/user/ege.elgun/,https://pypi.org/user/ericwang/,https://pypi.org/user/mengxr/,https://pypi.org/user/mukulmurthy/,https://pypi.org/user/potcharapol-databricks/,https://pypi.org/user/smurching/,https://pypi.org/user/sushi1998db/,https://pypi.org/user/tomas.nykodym/"
typing-inspect,Runtime inspection utilities for typing module.,https://pypi.org/project/typing-inspect/,15969513,ilevkivskyi,https://pypi.org/user/ilevkivskyi/
py4j,Enables Python programs to dynamically access arbitrary Java objects,https://pypi.org/project/py4j/,15896519,barthe,https://pypi.org/user/barthe/
python-editor,"Programmatically open an editor, capture the result.",https://pypi.org/project/python-editor/,15819149,fmoo,https://pypi.org/user/fmoo/
pyzmq,Python bindings for 0MQ,https://pypi.org/project/pyzmq/,15748113,"bgranger,minrk","https://pypi.org/user/bgranger/,https://pypi.org/user/minrk/"
mccabe,"McCabe checker, plugin for flake8",https://pypi.org/project/mccabe/,15701101,"flox,graffatcolmingov","https://pypi.org/user/flox/,https://pypi.org/user/graffatcolmingov/"
soupsieve,A modern CSS selector implementation for Beautiful Soup.,https://pypi.org/project/soupsieve/,16505353,facelessuser,https://pypi.org/user/facelessuser/
redis,Python client for Redis key-value store,https://pypi.org/project/redis/,15846625,"andymccurdy,RedisLabs","https://pypi.org/user/andymccurdy/,https://pypi.org/user/RedisLabs/"
bcrypt,Modern password hashing for your software and your servers,https://pypi.org/project/bcrypt/,16310744,"alexgaynor,dreid,dstufft,reaperhulk","https://pypi.org/user/alexgaynor/,https://pypi.org/user/dreid/,https://pypi.org/user/dstufft/,https://pypi.org/user/reaperhulk/"
coverage,Code coverage measurement for Python,https://pypi.org/project/coverage/,15684941,nedbatchelder,https://pypi.org/user/nedbatchelder/
backcall,Specifications for callback functions passed in to an API,https://pypi.org/project/backcall/,16129224,takowl,https://pypi.org/user/takowl/
wcwidth,Measures the displayed width of unicode strings in a terminal,https://pypi.org/project/wcwidth/,15667434,jquast,https://pypi.org/user/jquast/
nest-asyncio,Patch asyncio to allow nested event loops,https://pypi.org/project/nest-asyncio/,15652623,erdewit,https://pypi.org/user/erdewit/
backports.entry-points-selectable,Compatibility shim providing selectable entry points for older implementations,https://pypi.org/project/backports.entry-points-selectable/,16424374,jaraco,https://pypi.org/user/jaraco/
openpyxl,A Python library to read/write Excel 2010 xlsx/xlsm files,https://pypi.org/project/openpyxl/,15565012,"CharlieX,eric.gazoni","https://pypi.org/user/CharlieX/,https://pypi.org/user/eric.gazoni/"
google-auth-oauthlib,Google Authentication Library,https://pypi.org/project/google-auth-oauthlib/,15408474,"gcloudpypi,google_opensource,theacodes","https://pypi.org/user/gcloudpypi/,https://pypi.org/user/google_opensource/,https://pypi.org/user/theacodes/"
ipython_genutils,Vestigial utilities from IPython,https://pypi.org/project/ipython_genutils/,15523164,"bgranger,fperez,mbussonn,minrk,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/fperez/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/takowl/"
nbformat,The Jupyter Notebook format,https://pypi.org/project/nbformat/,15406168,"bgranger,fperez,goanpeca,ivanov,jhamrick,Kyle.Kelley,mbussonn,mdpacer,minrk,mpacer,MSeal,Sylvain.Corlay,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/fperez/,https://pypi.org/user/goanpeca/,https://pypi.org/user/ivanov/,https://pypi.org/user/jhamrick/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/mdpacer/,https://pypi.org/user/minrk/,https://pypi.org/user/mpacer/,https://pypi.org/user/MSeal/,https://pypi.org/user/Sylvain.Corlay/,https://pypi.org/user/takowl/"
argcomplete,Bash tab completion for argparse,https://pypi.org/project/argcomplete/,15306721,kislyuk,https://pypi.org/user/kislyuk/
nbconvert,Converting Jupyter Notebooks,https://pypi.org/project/nbconvert/,15213185,"bgranger,blink1073,fperez,ivanov,jasongrout,jhamrick,Kyle.Kelley,mbussonn,mdpacer,minrk,mpacer,MSeal,Sylvain.Corlay,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/fperez/,https://pypi.org/user/ivanov/,https://pypi.org/user/jasongrout/,https://pypi.org/user/jhamrick/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/mdpacer/,https://pypi.org/user/minrk/,https://pypi.org/user/mpacer/,https://pypi.org/user/MSeal/,https://pypi.org/user/Sylvain.Corlay/,https://pypi.org/user/takowl/"
mistune,The fastest markdown parser in pure Python,https://pypi.org/project/mistune/,15350358,lepture,https://pypi.org/user/lepture/
google-cloud-bigquery,Google BigQuery API client library,https://pypi.org/project/google-cloud-bigquery/,15169418,"gcloudpypi,google_opensource","https://pypi.org/user/gcloudpypi/,https://pypi.org/user/google_opensource/"
tensorflow-serving-api,TensorFlow Serving Python API.,https://pypi.org/project/tensorflow-serving-api/,15115295,google_opensource,https://pypi.org/user/google_opensource/
prometheus-flask-exporter,Prometheus metrics exporter for Flask,https://pypi.org/project/prometheus-flask-exporter/,15008302,rycus86,https://pypi.org/user/rycus86/
Markdown,Python implementation of Markdown.,https://pypi.org/project/Markdown/,15167967,"qaramazov,waylan","https://pypi.org/user/qaramazov/,https://pypi.org/user/waylan/"
et-xmlfile,An implementation of lxml.xmlfile for the standard library,https://pypi.org/project/et-xmlfile/,15135844,CharlieX,https://pypi.org/user/CharlieX/
jupyter-client,Jupyter protocol implementation and client libraries,https://pypi.org/project/jupyter-client/,14733013,"bgranger,blink1073,davidbrochart,fperez,ivanov,Kyle.Kelley,mbussonn,minrk,mpacer,MSeal,Sylvain.Corlay,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/davidbrochart/,https://pypi.org/user/fperez/,https://pypi.org/user/ivanov/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/mpacer/,https://pypi.org/user/MSeal/,https://pypi.org/user/Sylvain.Corlay/,https://pypi.org/user/takowl/"
ujson,Ultra fast JSON encoder and decoder for Python,https://pypi.org/project/ujson/,14879115,"cgbystrom,hugovk,Jonas.Tarnstrom,rstms","https://pypi.org/user/cgbystrom/,https://pypi.org/user/hugovk/,https://pypi.org/user/Jonas.Tarnstrom/,https://pypi.org/user/rstms/"
mlflow,MLflow: A Platform for ML Development and Productionization,https://pypi.org/project/mlflow/,14793095,"andrewmchen,databricks,dbczumar,mateiz,paul.ogilvie,smurching,sueanndb","https://pypi.org/user/andrewmchen/,https://pypi.org/user/databricks/,https://pypi.org/user/dbczumar/,https://pypi.org/user/mateiz/,https://pypi.org/user/paul.ogilvie/,https://pypi.org/user/smurching/,https://pypi.org/user/sueanndb/"
notebook,A web-based notebook environment for interactive computing,https://pypi.org/project/notebook/,14354856,"bgranger,blink1073,fperez,gnestor,ivanov,jhamrick,kevin-bates,Kyle.Kelley,lresende,mbussonn,minrk,mpacer,takowl,zsailer","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/fperez/,https://pypi.org/user/gnestor/,https://pypi.org/user/ivanov/,https://pypi.org/user/jhamrick/,https://pypi.org/user/kevin-bates/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/lresende/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/mpacer/,https://pypi.org/user/takowl/,https://pypi.org/user/zsailer/"
importlib-resources,Read resources from Python packages,https://pypi.org/project/importlib-resources/,14393224,"barry,brettcannon,jaraco","https://pypi.org/user/barry/,https://pypi.org/user/brettcannon/,https://pypi.org/user/jaraco/"
pandocfilters,Utilities for writing pandoc filters in python,https://pypi.org/project/pandocfilters/,14923058,"ickc,jgm","https://pypi.org/user/ickc/,https://pypi.org/user/jgm/"
jupyterlab-pygments,Pygments theme using JupyterLab CSS variables,https://pypi.org/project/jupyterlab-pygments/,14114610,"bgranger,blink1073,darian,jasongrout,Sylvain.Corlay","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/darian/,https://pypi.org/user/jasongrout/,https://pypi.org/user/Sylvain.Corlay/"
pycodestyle,Python style guide checker,https://pypi.org/project/pycodestyle/,14128257,"asottile,graffatcolmingov,IanLee1521","https://pypi.org/user/asottile/,https://pypi.org/user/graffatcolmingov/,https://pypi.org/user/IanLee1521/"
terminado,Tornado websocket backend for the Xterm.js Javascript terminal emulator library.,https://pypi.org/project/terminado/,14132959,"blink1073,darian,jasongrout,takowl","https://pypi.org/user/blink1073/,https://pypi.org/user/darian/,https://pypi.org/user/jasongrout/,https://pypi.org/user/takowl/"
nbclient,A client library for executing notebooks. Formerly nbconvert's ExecutePreprocessor.,https://pypi.org/project/nbclient/,14444773,"blink1073,davidbrochart,MSeal,Sylvain.Corlay","https://pypi.org/user/blink1073/,https://pypi.org/user/davidbrochart/,https://pypi.org/user/MSeal/,https://pypi.org/user/Sylvain.Corlay/"
pathspec,Utility library for gitignore style pattern matching of file paths.,https://pypi.org/project/pathspec/,14505389,cpburnz,https://pypi.org/user/cpburnz/
imageio,"Library for reading and writing a wide range of image, video, scientific, and volumetric data formats.",https://pypi.org/project/imageio/,14100028,Almar,https://pypi.org/user/Almar/
argon2-cffi,The secure Argon2 password hashing algorithm.,https://pypi.org/project/argon2-cffi/,14022719,hynek,https://pypi.org/user/hynek/
querystring-parser,QueryString parser for Python/Django that correctly handles nested dictionaries,https://pypi.org/project/querystring-parser/,14145538,"berni,paulmelnikow,Tomasz.Najdek","https://pypi.org/user/berni/,https://pypi.org/user/paulmelnikow/,https://pypi.org/user/Tomasz.Najdek/"
aiobotocore,Async client for aws services using botocore and aiohttp,https://pypi.org/project/aiobotocore/,14001236,"aio-libs-bot,Andrew.Svetlov,jettify,thehesiod","https://pypi.org/user/aio-libs-bot/,https://pypi.org/user/Andrew.Svetlov/,https://pypi.org/user/jettify/,https://pypi.org/user/thehesiod/"
testpath,Test utilities for code working with files and commands,https://pypi.org/project/testpath/,14924871,takowl,https://pypi.org/user/takowl/
s3fs,Convenient Filesystem interface over S3,https://pypi.org/project/s3fs/,13970236,"mdurant,mrocklin,tomaugspurger","https://pypi.org/user/mdurant/,https://pypi.org/user/mrocklin/,https://pypi.org/user/tomaugspurger/"
jupyter-core,Jupyter core package. A base package on which Jupyter projects rely.,https://pypi.org/project/jupyter-core/,13709164,"bgranger,blink1073,davidbrochart,fperez,jasongrout,kevin-bates,Kyle.Kelley,mbussonn,minrk,mpacer,MSeal,takowl,willingc,zsailer","https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/davidbrochart/,https://pypi.org/user/fperez/,https://pypi.org/user/jasongrout/,https://pypi.org/user/kevin-bates/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/mpacer/,https://pypi.org/user/MSeal/,https://pypi.org/user/takowl/,https://pypi.org/user/willingc/,https://pypi.org/user/zsailer/"
